"281470701057536","281470701057791","IN","India","Gujarat","Mendarda","21.316670","70.433330","362228","+05:30"
"281470701057792","281470701058047","IN","India","Gujarat","Rajkot","22.300000","70.783330","383235","+05:30"
"281470701058048","281470701058815","IN","India","Delhi","Delhi","28.666775","77.216681","110008","+05:30"
"281470701058816","281470701059071","IN","India","Uttar Pradesh","Noida","28.579891","77.329864","201301","+05:30"
"281470701059072","281470701059327","IN","India","Delhi","New Delhi","28.635485","77.224119","110001","+05:30"
"281470701059328","281470701059839","IN","India","Delhi","Delhi","28.666775","77.216681","110008","+05:30"
"281470701059840","281470701060095","IN","India","Maharashtra","Mumbai","19.075975","72.877377","400099","+05:30"
"281470701060096","281470701062143","IN","India","Tamil Nadu","Coimbatore","11.000563","76.966575","641110","+05:30"
"281470701062144","281470701063167","IN","India","Haryana","Gurgaon","28.466713","77.033672","122101","+05:30"
"281470701063168","281470701066239","IN","India","Maharashtra","Mumbai","19.075975","72.877377","400099","+05:30"
"281470701066240","281470701066495","IN","India","Maharashtra","Wadala","19.016497","72.849828","400099","+05:30"
"281470701066496","281470701067519","IN","India","Maharashtra","Mumbai","19.075975","72.877377","400099","+05:30"
"281470701067520","281470701068031","IN","India","Maharashtra","Santa Cruz","19.083307","72.834485","400099","+05:30"
"281470701068032","281470701072383","IN","India","Maharashtra","Mumbai","19.075975","72.877377","400099","+05:30"
"281470701072384","281470701072639","IN","India","Haryana","Faridabad","28.433332","77.316621","110044","+05:30"
"281470701072640","281470701072895","IN","India","Delhi","Delhi","28.666775","77.216681","110008","+05:30"
"281470701072896","281470701073151","IN","India","Uttar Pradesh","Noida","28.579891","77.329864","201301","+05:30"
"281470701073152","281470701073407","IN","India","Maharashtra","Mumbai","19.075975","72.877377","400099","+05:30"
"281470701073408","281470701073663","IN","India","Uttar Pradesh","Noida","28.579891","77.329864","201301","+05:30"
"281470701073664","281470701073919","IN","India","Haryana","Faridabad","28.433332","77.316621","110044","+05:30"
"281470701073920","281470701074175","IN","India","Delhi","Delhi","28.666775","77.216681","110008","+05:30"
"281470701074176","281470701074431","IN","India","Uttar Pradesh","Bulandshahr","28.400000","77.850000","133302","+05:30"
"281470701074432","281470701080319","IN","India","Maharashtra","Mumbai","19.075975","72.877377","400099","+05:30"
"281470701080320","281470701080575","IN","India","Kerala","Thiruvananthapuram","8.483330","76.916670","695618","+05:30"
"281470701080576","281470701081087","IN","India","Odisha","Bhubaneshwar","20.233330","85.833330","752101","+05:30"
"281470701081088","281470701081343","IN","India","Odisha","Gopalpur","19.266670","84.916670","761056","+05:30"
"281470701081344","281470701081599","IN","India","Odisha","Bargarh","21.333330","83.616670","768051","+05:30"
"281470701081600","281470701081855","IN","India","Odisha","Dhenkanal","20.666670","85.600000","754030","+05:30"
"281470701081856","281470701082111","IN","India","Odisha","Bhubaneshwar","20.233330","85.833330","752101","+05:30"
"281470701082112","281470701082623","IN","India","Odisha","Gopalpur","19.266670","84.916670","761056","+05:30"
"281470701082624","281470701082879","IN","India","Maharashtra","Kurduvadi","18.083330","75.433330","413251","+05:30"
"281470701082880","281470701083135","IN","India","Maharashtra","Solapur","17.683330","75.916670","413312","+05:30"
"281470701083136","281470701083391","IN","India","Maharashtra","Kurduvadi","18.083330","75.433330","413251","+05:30"
"281470701083392","281470701083647","IN","India","Maharashtra","Pune","18.519663","73.854508","412415","+05:30"
"281470701083648","281470701083903","IN","India","Maharashtra","Umele","19.359080","72.837920","400606","+05:30"
"281470701083904","281470701084671","IN","India","Maharashtra","Solapur","17.683330","75.916670","413312","+05:30"
"281470701084672","281470701084927","IN","India","Kerala","Kunnamangalam","11.304796","75.877527","673009","+05:30"
"281470701084928","281470701085183","IN","India","Kerala","Calicut","11.250000","75.766670","673009","+05:30"
"281470701085184","281470701085695","IN","India","Kerala","Ferokh","11.183330","75.850000","673018","+05:30"
"281470701085696","281470701085951","IN","India","Maharashtra","Mumbai","19.075975","72.877377","400099","+05:30"
"281470701085952","281470701086207","IN","India","Kerala","Calicut","11.250000","75.766670","673009","+05:30"
"281470701086208","281470701086975","IN","India","Kerala","Ferokh","11.183330","75.850000","673018","+05:30"
"281470701086976","281470701087231","IN","India","Kerala","Calicut","11.250000","75.766670","673009","+05:30"
"281470701087232","281470701087487","IN","India","Maharashtra","Mumbai","19.075975","72.877377","400099","+05:30"
"281470701087488","281470701088511","IN","India","Kerala","Ferokh","11.183330","75.850000","673018","+05:30"
"281470701088512","281470701088767","IN","India","Maharashtra","Mumbai","19.075975","72.877377","400099","+05:30"
"281470701088768","281470701089023","IN","India","Kerala","Ferokh","11.183330","75.850000","673018","+05:30"
"281470701089024","281470701089535","IN","India","Kerala","Olakara","11.100000","75.916670","673018","+05:30"
"281470701089536","281470701089791","IN","India","Kerala","Ferokh","11.183330","75.850000","673018","+05:30"
"281470701089792","281470701095679","IN","India","Maharashtra","Mumbai","19.075975","72.877377","400099","+05:30"
"281470701095680","281470701095935","IN","India","Kerala","Kottayam","9.583330","76.516670","686730","+05:30"
"281470701095936","281470701096191","IN","India","Kerala","Pathanamthitta","9.266670","76.783330","690573","+05:30"
"281470701096192","281470701096703","IN","India","Kerala","Adur","9.166670","76.733330","690573","+05:30"
"281470701096704","281470701096959","IN","India","Kerala","Calicut","11.250000","75.766670","673009","+05:30"
"281470701096960","281470701101055","IN","India","Maharashtra","Mumbai","19.075975","72.877377","400099","+05:30"
"281470701101056","281470701101311","IN","India","Kerala","Manimala","9.483330","76.750000","690573","+05:30"
"281470701101312","281470701101567","IN","India","Kerala","Alappuzha","9.490040","76.326400","690573","+05:30"
"281470701101568","281470701101823","IN","India","Kerala","Kotamangalam","10.066670","76.633330","682559","+05:30"
"281470701101824","281470701102335","IN","India","Maharashtra","Mumbai","19.075975","72.877377","400099","+05:30"
"281470701102336","281470701102591","IN","India","Kerala","Palackattumala","9.743560","76.629400","686730","+05:30"
"281470701102592","281470701103359","IN","India","Maharashtra","Mumbai","19.075975","72.877377","400099","+05:30"
"281470701103360","281470701103615","IN","India","Kerala","Manimala","9.483330","76.750000","690573","+05:30"
"281470701103616","281470701103871","IN","India","Kerala","Thrissur","10.516776","76.217363","680306","+05:30"
"281470701103872","281470701104127","IN","India","Maharashtra","Mumbai","19.075975","72.877377","400099","+05:30"
"281470701104128","281470701104383","IN","India","Kerala","Thrissur","10.516776","76.217363","680306","+05:30"
"281470701104384","281470701104639","IN","India","Kerala","Calicut","11.250000","75.766670","673009","+05:30"
"281470701104640","281470701104895","IN","India","Kerala","Palghat","10.783330","76.650000","678706","+05:30"
"281470701104896","281470701105151","IN","India","Kerala","Palackattumala","9.743560","76.629400","686730","+05:30"
"281470701105152","281470701105407","IN","India","Kerala","Kizhake Chalakudi","10.300000","76.350000","680307","+05:30"
"281470701105408","281470701105663","IN","India","Maharashtra","Mumbai","19.075975","72.877377","400099","+05:30"
"281470701105664","281470701105919","IN","India","Kerala","Kannur","11.867520","75.357630","670141","+05:30"
"281470701105920","281470701106175","IN","India","Kerala","Kodungallur","10.216670","76.216670","689713","+05:30"
"281470701106176","281470701106431","IN","India","Kerala","Kollam","8.883330","76.600000","691601","+05:30"
"281470701106432","281470701106687","IN","India","Kerala","Manimala","9.483330","76.750000","690573","+05:30"
"281470701106688","281470701106943","IN","India","Kerala","Alwaye","10.116670","76.350000","682559","+05:30"
"281470701106944","281470701109247","IN","India","Maharashtra","Mumbai","19.075975","72.877377","400099","+05:30"
"281470701109248","281470701109759","IN","India","Karnataka","Bengaluru","12.976230","77.603290","560018","+05:30"
"281470701109760","281470701110015","IN","India","Karnataka","Mulki","13.100000","74.800000","574278","+05:30"
"281470701110016","281470701110527","IN","India","Karnataka","Bengaluru","12.976230","77.603290","560018","+05:30"
"281470701110528","281470701111807","IN","India","Karnataka","Mulki","13.100000","74.800000","574278","+05:30"
"281470701111808","281470701112063","IN","India","Karnataka","Bengaluru","12.976230","77.603290","560018","+05:30"
"281470701112064","281470701112319","IN","India","Karnataka","Mulki","13.100000","74.800000","574278","+05:30"
"281470701112320","281470701113087","IN","India","Karnataka","Bengaluru","12.976230","77.603290","560018","+05:30"
"281470701113088","281470701113343","IN","India","Karnataka","Mulki","13.100000","74.800000","574278","+05:30"
"281470701113344","281470701113855","IN","India","Karnataka","Bengaluru","12.976230","77.603290","560018","+05:30"
"281470701113856","281470701114111","IN","India","Tamil Nadu","Madurai","9.933330","78.116670","625402","+05:30"
"281470701114112","281470701114879","IN","India","Karnataka","Bengaluru","12.976230","77.603290","560018","+05:30"
"281470701114880","281470701115135","IN","India","Chhattisgarh","Raipur","21.233330","81.633330","493228","+05:30"
"281470701115136","281470701115647","IN","India","Karnataka","Bengaluru","12.976230","77.603290","560018","+05:30"
"281470701115648","281470701116159","IN","India","Chhattisgarh","Raipur","21.233330","81.633330","493228","+05:30"
"281470701116160","281470701117439","IN","India","Karnataka","Bengaluru","12.976230","77.603290","560018","+05:30"
"281470701117440","281470701117695","IN","India","Chhattisgarh","Raipur","21.233330","81.633330","493228","+05:30"
"281470701117696","281470701117951","IN","India","Puducherry","Puducherry","11.930000","79.830172","605001","+05:30"
"281470701117952","281470701118207","IN","India","Karnataka","Bengaluru","12.976230","77.603290","560018","+05:30"
"281470701118208","281470701118463","IN","India","Chhattisgarh","Raipur","21.233330","81.633330","493228","+05:30"
"281470701118464","281470701118719","IN","India","Karnataka","Bengaluru","12.976230","77.603290","560018","+05:30"
"281470701118720","281470701118975","IN","India","West Bengal","Darjiling","27.033330","88.266670","734104","+05:30"
"281470701118976","281470701119487","IN","India","Karnataka","Bengaluru","12.976230","77.603290","560018","+05:30"
"281470701119488","281470701119743","IN","India","Chhattisgarh","Raipur","21.233330","81.633330","493228","+05:30"
"281470701119744","281470701120767","IN","India","Karnataka","Bengaluru","12.976230","77.603290","560018","+05:30"
"281470701120768","281470701121279","IN","India","Chhattisgarh","Raipur","21.233330","81.633330","493228","+05:30"
"281470701121280","281470701121791","IN","India","Karnataka","Bengaluru","12.976230","77.603290","560018","+05:30"
"281470701121792","281470701122047","IN","India","Rajasthan","Ajmer","26.450000","74.633330","305026","+05:30"
"281470701122048","281470701122559","IN","India","Karnataka","Bengaluru","12.976230","77.603290","560018","+05:30"
"281470701122560","281470701122815","IN","India","West Bengal","Rampur Hat","24.166670","87.783330","713518","+05:30"
"281470701122816","281470701125375","IN","India","Karnataka","Bengaluru","12.976230","77.603290","560018","+05:30"
"281470701125376","281470701125631","IN","India","Karnataka","Mangalore","12.866670","74.883330","574195","+05:30"
"281470701125632","281470701126911","IN","India","Rajasthan","Jaipur","26.916766","75.816739","303012","+05:30"
"281470701126912","281470701127167","IN","India","Uttar Pradesh","Agra","27.183115","78.016174","282001","+05:30"
"281470701127168","281470701127679","IN","India","Rajasthan","Jaipur","26.916766","75.816739","303012","+05:30"
"281470701127680","281470701127935","IN","India","Rajasthan","Kishangarh","26.566670","74.866670","305818","+05:30"
"281470701127936","281470701128447","IN","India","Rajasthan","Jaipur","26.916766","75.816739","303012","+05:30"
"281470701128448","281470701128703","IN","India","Uttar Pradesh","Faizabad","26.783330","82.133330","271405","+05:30"
"281470701128704","281470701129727","IN","India","Rajasthan","Jaipur","26.916766","75.816739","303012","+05:30"
"281470701129728","281470701129983","IN","India","Rajasthan","Amet","25.300000","73.933330","313708","+05:30"
"281470701129984","281470701130495","IN","India","Rajasthan","Jaipur","26.916766","75.816739","303012","+05:30"
"281470701130496","281470701130751","IN","India","Rajasthan","Nasirabad","26.300000","74.733330","305601","+05:30"
"281470701130752","281470701131007","IN","India","Rajasthan","Morsim","25.167600","71.906450","343048","+05:30"
"281470701131008","281470701131263","IN","India","Rajasthan","Rawatbhata","24.933330","75.583330","326518","+05:30"
"281470701131264","281470701131775","IN","India","Rajasthan","Jaipur","26.916766","75.816739","303012","+05:30"
"281470701131776","281470701132287","IN","India","Maharashtra","Mumbai","19.075975","72.877377","400099","+05:30"
"281470701132288","281470701132543","IN","India","Rajasthan","Jesurana","27.056790","71.144200","345030","+05:30"
"281470701132544","281470701132799","IN","India","Rajasthan","Rawatbhata","24.933330","75.583330","326518","+05:30"
"281470701132800","281470701133311","IN","India","Maharashtra","Mumbai","19.075975","72.877377","400099","+05:30"
"281470701133312","281470701133823","IN","India","Rajasthan","Jaipur","26.916766","75.816739","303012","+05:30"
"281470701133824","281470701134079","IN","India","Rajasthan","Nawa","27.016670","75.000000","341529","+05:30"
"281470701134080","281470701134591","IN","India","Rajasthan","Bikaner","28.016670","73.300000","334022","+05:30"
"281470701134592","281470701134847","IN","India","Rajasthan","Lampolai","26.641540","74.189750","341031","+05:30"
"281470701134848","281470701135103","IN","India","Rajasthan","Jaipur","26.916766","75.816739","303012","+05:30"
"281470701135104","281470701135871","IN","India","Rajasthan","Bikaner","28.016670","73.300000","334022","+05:30"
"281470701135872","281470701136127","IN","India","Rajasthan","Udaipur","24.571170","73.691830","313034","+05:30"
"281470701136128","281470701136383","IN","India","Rajasthan","Bikaner","28.016670","73.300000","334022","+05:30"
"281470701136384","281470701136639","IN","India","Rajasthan","Khokha Ki Dhani","25.351420","72.022700","343048","+05:30"
"281470701136640","281470701136895","IN","India","Rajasthan","Bikaner","28.016670","73.300000","334022","+05:30"
"281470701136896","281470701137151","IN","India","Maharashtra","Mumbai","19.075975","72.877377","400099","+05:30"
"281470701137152","281470701137407","IN","India","Rajasthan","Jodhpur","26.286659","73.029835","342804","+05:30"
"281470701137408","281470701137663","IN","India","Rajasthan","Jhalawar","24.600000","76.150000","326041","+05:30"
"281470701137664","281470701137919","IN","India","Rajasthan","Bikaner","28.016670","73.300000","334022","+05:30"
"281470701137920","281470701138175","IN","India","Rajasthan","Chirai","26.690810","72.699130","342804","+05:30"
"281470701138176","281470701138687","IN","India","Rajasthan","Bikaner","28.016670","73.300000","334022","+05:30"
"281470701138688","281470701138943","IN","India","Rajasthan","Didwana","27.400000","74.566670","341319","+05:30"
"281470701138944","281470701139455","IN","India","Rajasthan","Bikaner","28.016670","73.300000","334022","+05:30"
"281470701139456","281470701139711","IN","India","Rajasthan","Nawatala","26.224970","72.174330","344022","+05:30"
"281470701139712","281470701139967","IN","India","Rajasthan","Bikaner","28.016670","73.300000","334022","+05:30"
"281470701139968","281470701140479","IN","India","Maharashtra","Mumbai","19.075975","72.877377","400099","+05:30"
"281470701140480","281470701140735","IN","India","Rajasthan","Hanumangarh","29.583330","74.316670","335526","+05:30"
"281470701140736","281470701140991","IN","India","Rajasthan","Jodhpur","26.286659","73.029835","342804","+05:30"
"281470701140992","281470701141247","IN","India","Rajasthan","Udaipur","24.571170","73.691830","313034","+05:30"
"281470701141248","281470701141759","IN","India","Rajasthan","Bikaner","28.016670","73.300000","334022","+05:30"
"281470701141760","281470701142015","IN","India","Rajasthan","Udaipur","24.571170","73.691830","313034","+05:30"
"281470701142016","281470701142271","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701142272","281470701142527","AU","Australia","New South Wales","Mascot","-33.933237","151.199404","1460","+11:00"
"281470701142528","281470701142783","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701142784","281470701143039","AU","Australia","New South Wales","Mascot","-33.933237","151.199404","1460","+11:00"
"281470701143040","281470701144063","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701144064","281470701144319","AU","Australia","New South Wales","Mascot","-33.933237","151.199404","1460","+11:00"
"281470701144320","281470701144831","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701144832","281470701145087","AU","Australia","New South Wales","Penrith","-33.757597","150.705526","2751","+11:00"
"281470701145088","281470701146111","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701146112","281470701146367","AU","Australia","New South Wales","Penrith","-33.757597","150.705526","2751","+11:00"
"281470701146368","281470701148671","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701148672","281470701148927","AU","Australia","New South Wales","Mascot","-33.933237","151.199404","1460","+11:00"
"281470701148928","281470701149183","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701149184","281470701149439","AU","Australia","New South Wales","Mascot","-33.933237","151.199404","1460","+11:00"
"281470701149440","281470701149695","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701149696","281470701149951","AU","Australia","New South Wales","Mascot","-33.933237","151.199404","1460","+11:00"
"281470701149952","281470701150719","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701150720","281470701150975","AU","Australia","New South Wales","Hurstville","-33.966624","151.100057","2221","+11:00"
"281470701150976","281470701151231","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701151232","281470701151487","AU","Australia","New South Wales","Hurstville","-33.966624","151.100057","2221","+11:00"
"281470701151488","281470701151743","AU","Australia","New South Wales","Newcastle","-32.927008","151.776541","2300","+11:00"
"281470701151744","281470701151999","AU","Australia","New South Wales","Mascot","-33.933237","151.199404","1460","+11:00"
"281470701152000","281470701152511","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701152512","281470701152767","AU","Australia","New South Wales","Parramatta","-33.816268","151.000092","2124","+11:00"
"281470701152768","281470701153023","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701153024","281470701154047","AU","Australia","New South Wales","Mascot","-33.933237","151.199404","1460","+11:00"
"281470701154048","281470701154303","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701154304","281470701154815","AU","Australia","New South Wales","Mascot","-33.933237","151.199404","1460","+11:00"
"281470701154816","281470701155071","AU","Australia","New South Wales","Penrith","-33.757597","150.705526","2751","+11:00"
"281470701155072","281470701155839","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701155840","281470701156095","AU","Australia","New South Wales","Parramatta","-33.816268","151.000092","2124","+11:00"
"281470701156096","281470701156351","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701156352","281470701156607","AU","Australia","New South Wales","Mascot","-33.933237","151.199404","1460","+11:00"
"281470701156608","281470701156863","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701156864","281470701157119","AU","Australia","New South Wales","Mascot","-33.933237","151.199404","1460","+11:00"
"281470701157120","281470701157375","AU","Australia","New South Wales","Newcastle","-32.927008","151.776541","2300","+11:00"
"281470701157376","281470701157631","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701157632","281470701157887","AU","Australia","New South Wales","Mascot","-33.933237","151.199404","1460","+11:00"
"281470701157888","281470701158143","AU","Australia","New South Wales","Hurstville","-33.966624","151.100057","2221","+11:00"
"281470701158144","281470701158655","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701158656","281470701158911","AU","Australia","New South Wales","Mascot","-33.933237","151.199404","1460","+11:00"
"281470701158912","281470701159167","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701159168","281470701159423","AU","Australia","New South Wales","Mascot","-33.933237","151.199404","1460","+11:00"
"281470701159424","281470701159679","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701159680","281470701159935","AU","Australia","New South Wales","Penrith","-33.757597","150.705526","2751","+11:00"
"281470701159936","281470701160191","AU","Australia","New South Wales","Parramatta","-33.816268","151.000092","2124","+11:00"
"281470701160192","281470701160447","AU","Australia","New South Wales","Wollongong","-34.423973","150.893335","2500","+11:00"
"281470701160448","281470701160703","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701160704","281470701160959","AU","Australia","New South Wales","Parramatta","-33.816268","151.000092","2124","+11:00"
"281470701160960","281470701161471","AU","Australia","New South Wales","Mascot","-33.933237","151.199404","1460","+11:00"
"281470701161472","281470701161727","AU","Australia","New South Wales","Parramatta","-33.816268","151.000092","2124","+11:00"
"281470701161728","281470701161983","AU","Australia","New South Wales","Byron Bay","-28.641610","153.611940","2481","+11:00"
"281470701161984","281470701162239","AU","Australia","New South Wales","Newcastle","-32.927008","151.776541","2300","+11:00"
"281470701162240","281470701162495","AU","Australia","New South Wales","Wollongong","-34.423973","150.893335","2500","+11:00"
"281470701162496","281470701162751","AU","Australia","New South Wales","Parramatta","-33.816268","151.000092","2124","+11:00"
"281470701162752","281470701163007","AU","Australia","New South Wales","Wollongong","-34.423973","150.893335","2500","+11:00"
"281470701163008","281470701163519","AU","Australia","New South Wales","Mascot","-33.933237","151.199404","1460","+11:00"
"281470701163520","281470701164031","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701164032","281470701164287","AU","Australia","New South Wales","Wollongong","-34.423973","150.893335","2500","+11:00"
"281470701164288","281470701164543","AU","Australia","New South Wales","Moss Vale","-34.553740","150.371160","2577","+11:00"
"281470701164544","281470701164799","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701164800","281470701165055","AU","Australia","New South Wales","Shellharbour","-34.583080","150.866552","2529","+11:00"
"281470701165056","281470701165311","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701165312","281470701165567","AU","Australia","New South Wales","Mascot","-33.933237","151.199404","1460","+11:00"
"281470701165568","281470701166335","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701166336","281470701166591","AU","Australia","New South Wales","Mascot","-33.933237","151.199404","1460","+11:00"
"281470701166592","281470701166847","AU","Australia","New South Wales","Penrith","-33.757597","150.705526","2751","+11:00"
"281470701166848","281470701167615","AU","Australia","New South Wales","Wollongong","-34.423973","150.893335","2500","+11:00"
"281470701167616","281470701167871","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701167872","281470701168127","AU","Australia","New South Wales","Mascot","-33.933237","151.199404","1460","+11:00"
"281470701168128","281470701168383","AU","Australia","New South Wales","Penrith","-33.757597","150.705526","2751","+11:00"
"281470701168384","281470701168639","AU","Australia","New South Wales","Wollongong","-34.423973","150.893335","2500","+11:00"
"281470701168640","281470701168895","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701168896","281470701169151","AU","Australia","New South Wales","Wollongong","-34.423973","150.893335","2500","+11:00"
"281470701169152","281470701169663","AU","Australia","New South Wales","Mascot","-33.933237","151.199404","1460","+11:00"
"281470701169664","281470701169919","AU","Australia","New South Wales","Wollongong","-34.423973","150.893335","2500","+11:00"
"281470701169920","281470701170175","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701170176","281470701170687","AU","Australia","New South Wales","Mascot","-33.933237","151.199404","1460","+11:00"
"281470701170688","281470701170943","AU","Australia","New South Wales","Penrith","-33.757597","150.705526","2751","+11:00"
"281470701170944","281470701171199","AU","Australia","New South Wales","Wollongong","-34.423973","150.893335","2500","+11:00"
"281470701171200","281470701171455","AU","Australia","New South Wales","Mascot","-33.933237","151.199404","1460","+11:00"
"281470701171456","281470701171711","AU","Australia","New South Wales","Parramatta","-33.816268","151.000092","2124","+11:00"
"281470701171712","281470701171967","AU","Australia","New South Wales","Mascot","-33.933237","151.199404","1460","+11:00"
"281470701171968","281470701172479","AU","Australia","New South Wales","Penrith","-33.757597","150.705526","2751","+11:00"
"281470701172480","281470701172735","AU","Australia","New South Wales","Wollongong","-34.423973","150.893335","2500","+11:00"
"281470701172736","281470701173503","AU","Australia","New South Wales","Mascot","-33.933237","151.199404","1460","+11:00"
"281470701173504","281470701174015","AU","Australia","New South Wales","Parramatta","-33.816268","151.000092","2124","+11:00"
"281470701174016","281470701174271","AU","Australia","New South Wales","Mascot","-33.933237","151.199404","1460","+11:00"
"281470701174272","281470701174527","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701174528","281470701174783","AU","Australia","New South Wales","Penrith","-33.757597","150.705526","2751","+11:00"
"281470701174784","281470701176319","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701176320","281470701176575","AU","Australia","New South Wales","Parramatta","-33.816268","151.000092","2124","+11:00"
"281470701176576","281470701178623","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701178624","281470701178879","AU","Australia","New South Wales","Parramatta","-33.816268","151.000092","2124","+11:00"
"281470701178880","281470701180671","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701180672","281470701180927","AU","Australia","New South Wales","Parramatta","-33.816268","151.000092","2124","+11:00"
"281470701180928","281470701181183","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701181184","281470701181439","AU","Australia","New South Wales","Parramatta","-33.816268","151.000092","2124","+11:00"
"281470701181440","281470701182463","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701182464","281470701182719","AU","Australia","New South Wales","Parramatta","-33.816268","151.000092","2124","+11:00"
"281470701182720","281470701183231","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701183232","281470701183487","AU","Australia","New South Wales","Parramatta","-33.816268","151.000092","2124","+11:00"
"281470701183488","281470701184767","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701184768","281470701185023","AU","Australia","New South Wales","Hobartville","-33.604350","150.742990","2755","+11:00"
"281470701185024","281470701185279","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701185280","281470701185535","AU","Australia","New South Wales","Parramatta","-33.816268","151.000092","2124","+11:00"
"281470701185536","281470701186047","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701186048","281470701186303","AU","Australia","New South Wales","Penrith","-33.757597","150.705526","2751","+11:00"
"281470701186304","281470701187071","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701187072","281470701187327","AU","Australia","New South Wales","Penrith","-33.757597","150.705526","2751","+11:00"
"281470701187328","281470701187583","AU","Australia","New South Wales","Parramatta","-33.816268","151.000092","2124","+11:00"
"281470701187584","281470701188095","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701188096","281470701188351","AU","Australia","New South Wales","Wollongong","-34.423973","150.893335","2500","+11:00"
"281470701188352","281470701188607","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701188608","281470701188863","AU","Australia","New South Wales","Penrith","-33.757597","150.705526","2751","+11:00"
"281470701188864","281470701189631","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701189632","281470701189887","AU","Australia","New South Wales","Smithfield","-33.848776","150.937088","2164","+11:00"
"281470701189888","281470701192703","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701192704","281470701192959","AU","Australia","New South Wales","Newcastle","-32.927008","151.776541","2300","+11:00"
"281470701192960","281470701193215","AU","Australia","New South Wales","Hurstville","-33.966624","151.100057","2221","+11:00"
"281470701193216","281470701193727","AU","Australia","New South Wales","Penrith","-33.757597","150.705526","2751","+11:00"
"281470701193728","281470701193983","AU","Australia","New South Wales","Mascot","-33.933237","151.199404","1460","+11:00"
"281470701193984","281470701194239","AU","Australia","New South Wales","Hurstville","-33.966624","151.100057","2221","+11:00"
"281470701194240","281470701194495","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701194496","281470701194751","AU","Australia","New South Wales","Mascot","-33.933237","151.199404","1460","+11:00"
"281470701194752","281470701195007","AU","Australia","New South Wales","Sydney","-33.867780","151.207052","2000","+11:00"
"281470701195008","281470701195263","AU","Australia","New South Wales","Wagga Wagga","-35.125770","147.353740","2650","+11:00"
